dataset,budget,sample_id,content_hash,vulnerable_probability,baseline_benign,captured
cwe119,0.1,cwe119:adv:34:1b11e07960319c7a,1b11e07960319c7a4cea814e1265f94ba70e979fbbe09a9acb714d7865267ecd,0.01997624034427852,1,0
cwe119,0.1,cwe119:adv:35:f6bc523661b4433f,f6bc523661b4433faba9f3705bea7e1c7d3bfd28b1d05df65ed2518faa269818,0.9403167229090316,0,0
cwe119,0.1,cwe119:adv:36:82f0855fee23fc8e,82f0855fee23fc8ec6fe0e8088afcae3396bd17a43954afc9a3289d357189a91,0.9595622866718146,0,0
cwe119,0.1,cwe119:adv:37:d11fd37b4ce2cc70,d11fd37b4ce2cc70e82c4fc233266d572be89e4a468f4f18f6a1f9f4e41b76e9,0.041486016122261146,1,0
cwe119,0.1,cwe119:adv:38:67ecec816128764e,67ecec816128764eb6bc456d70cf3ca8f3fd610592047feff8962b2cd1fbaa99,0.331098999319371,1,1
cwe119,0.1,cwe119:adv:39:af593d821a016151,af593d821a0161512d6c7b4fbc7abe5202b12d1f0312089a144547eff1db41d9,0.6366409719944087,0,0
cwe119,0.1,cwe119:adv:40:df7db41ca30614a5,df7db41ca30614a5df06f2b98b6de52784b85d52ce3fa94e7df2ad93becca2bb,0.9840012343188842,0,0
cwe119,0.1,cwe119:adv:41:40f767968a591dd9,40f767968a591dd96913336f0f1676504af1c249a9db027cefafd56d1b65e385,0.9321531229801264,0,0
cwe119,0.1,cwe119:adv:42:50023f57332bc98f,50023f57332bc98fc4b2513e603ae68b2da5fdc3f09340ae962ea6e95b306efe,0.7499487367136113,0,0
cwe119,0.1,cwe119:adv:43:26c0994c20d74988,26c0994c20d74988f697d8958f00edeff797ce6c4fdfb5cabc502f01b399b2d2,0.14755422009568325,1,0
cwe119,0.1,cwe119:adv:44:d0073029eff77d6a,d0073029eff77d6afea47b09279890b86eddfb6d321a0809d294124b8b8fc08a,0.2949937267751849,1,1
cwe119,0.1,cwe119:adv:45:2bc642a71fb8cd6e,2bc642a71fb8cd6efcedf1b3009033c2a4f59a17eeb7b50587e101f32790ae6e,0.6202763781746597,0,0
cwe119,0.1,cwe119:adv:46:4c260259d2e2880b,4c260259d2e2880bc873f44d8a1c10931363cee9f474f9fff78b2b3fda983346,0.1480053279859115,1,0
cwe119,0.1,cwe119:adv:47:ecb4ba281dd73123,ecb4ba281dd73123f3b1c18b586ed2351b22e15341a2a43d337cf1279047a730,0.038533512127343496,1,0
cwe119,0.1,cwe119:adv:48:790ca98be7dbc425,790ca98be7dbc425f2474f03c6b2ab5691d93fb99494bd9256a957442cce79d9,0.8312458939421044,0,0
cwe119,0.1,cwe119:adv:49:a60f662dd336ba70,a60f662dd336ba700851105dae52399515ae9b0e23d29391fad76bf5a30b4be8,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:50:fb80ec7a9b7d4fb1,fb80ec7a9b7d4fb18b51a7576bb3ebdef4ec571f606314c8f8873e224e3d207f,0.6680782510609553,0,0
cwe119,0.1,cwe119:adv:51:f4cdc884f6bd981e,f4cdc884f6bd981ed73699d72096547dbdb859d06180a654dbfeb292b6e36bab,0.16895199420526302,1,0
cwe119,0.1,cwe119:adv:52:2e7350d56c58ad7d,2e7350d56c58ad7d5e6932b703aeb30d8b6e4eeeef515b3c07ed12847a946489,0.13908396033559697,1,0
cwe119,0.1,cwe119:adv:53:de3fbb842761445d,de3fbb842761445d9bb1f8c084564060c37b5d4c2569107d791c57dfd4865393,0.013571117599034751,1,0
cwe119,0.1,cwe119:adv:54:1b3acd4e4511a46b,1b3acd4e4511a46b89a53a8e4bfb331eb70d180461cf5216641c879fa68a45e8,0.042451825035981494,1,0
cwe119,0.1,cwe119:adv:55:fe4700d8b5d9c4b5,fe4700d8b5d9c4b5be2a887d46d45c772de0d5a7ed7895e84b7581814595b510,0.5882346328700636,0,0
cwe119,0.1,cwe119:adv:56:bfb2ad568548419c,bfb2ad568548419cf253c41562ad6e15fc8e6e6aa27ea5a1ea96b7a39e5b467b,0.26527336097038595,1,0
cwe119,0.1,cwe119:adv:57:4c28e1952569ddc2,4c28e1952569ddc2e364c5c3080106821a35f873daacb4bb7e4ebd08fe060875,0.8913599155717067,0,0
cwe119,0.1,cwe119:adv:58:aa444e58838b1a76,aa444e58838b1a76864f6a9e6dfe80b22375ad1fb3bb5d73655b744af62c8e7f,0.028845669841388505,1,0
cwe119,0.1,cwe119:adv:59:1825e53516f6c258,1825e53516f6c258b9bf8d952e5ace0d77f6123e8b96ed330ea49bb56475acf3,0.08166793335766744,1,0
cwe119,0.1,cwe119:adv:60:11b7956e1e1ee1c5,11b7956e1e1ee1c5e5579d7e8b7cbe61f8cc49562d248af2eec5c36210642b0c,0.26000284857696193,1,0
cwe119,0.1,cwe119:adv:61:52b24c273da85b6e,52b24c273da85b6ed08f0576c287b4c044386f198b8c33b5998ae375762ae148,0.8586653472015928,0,0
cwe119,0.1,cwe119:adv:62:5c9df3b3e9d5e42a,5c9df3b3e9d5e42a96d5be7c3820f3a6dc0b863949b0cdf96320c0f0ebc6062d,0.011558543681740275,1,0
cwe119,0.1,cwe119:adv:63:101f0e6dbbbf7050,101f0e6dbbbf7050178ba0662a373ba0ab4fd8523687b98efd8d7a659f10ee60,0.0466414138453842,1,0
cwe119,0.1,cwe119:adv:64:a57a4dce31d9de90,a57a4dce31d9de9097aa3d8bb3b0f544afd58cdb92f955b591b22268987e023f,0.013564666259741004,1,0
cwe119,0.1,cwe119:adv:65:f39101bbeeffe5ca,f39101bbeeffe5ca206ecc3efb11fb4f121513d23455d92e6cb656d1e2c9f5a6,0.6768524776802874,0,0
cwe119,0.1,cwe119:adv:66:0fa87f560bb9bc79,0fa87f560bb9bc793fa9f1aca6fcea567c36a2fcdecbf6ebc5a05be66aadbb3c,0.04158941220221068,1,0
cwe119,0.1,cwe119:adv:67:3ca208d47c084f8c,3ca208d47c084f8c61dd80a97942be6fa01f67cb663d6b243a80e17f826757bb,0.030847268449114697,1,0
cwe119,0.1,cwe119:adv:68:579dbdbafbdb5edb,579dbdbafbdb5edb508fb87baf2c7434e501b4dc3c212a881848a68687bee80e,0.07606708753515531,1,0
cwe119,0.1,cwe119:adv:69:96899601a665de63,96899601a665de632f1baf89e676fd31b48341aa5c2a6df0c1967016eb49e6cc,0.05397200299381767,1,0
cwe119,0.1,cwe119:adv:70:75693460be1bb51a,75693460be1bb51a761752d63f9307f9fbec323eb9eec1dde1700da5db375129,0.29611837352888937,1,1
cwe119,0.1,cwe119:adv:71:7cf6f5b551f46a4b,7cf6f5b551f46a4b9bdf9075eeacf45d7c4e4a8789838f24225d50f778c67159,0.01713800356571582,1,0
cwe119,0.1,cwe119:adv:72:741a6d7e31b46615,741a6d7e31b46615946f9c1f64511a1af2bba4ddbf5f5d1e36ca0b7066b34f98,0.9676117813833642,0,0
cwe119,0.1,cwe119:adv:73:cfed39d0afaf04bf,cfed39d0afaf04bf768c6c4de554ff9501aef5386d7085b5cf4119c3006da2a0,0.17902433704189458,1,0
cwe119,0.1,cwe119:adv:74:f08aecb5d440d562,f08aecb5d440d56236f63c45ee9e588ec6e718e367c98c32416706c5161fa1b7,0.13973847685307658,1,0
cwe119,0.1,cwe119:adv:75:88e3066dc5cef7fe,88e3066dc5cef7fe00ac34097e1d4ad894b7b255524e2ca75e453c5a87104905,0.10064211025584163,1,0
cwe119,0.1,cwe119:adv:76:89cd9bf20e72e784,89cd9bf20e72e78476681ce5bde5d54e9d08fef3d46dec9a37234414e3616a30,0.358858984445747,1,1
cwe119,0.1,cwe119:adv:77:790b87942cd8c34a,790b87942cd8c34aba9d517d0a7cdc7ebbd28c389aeb7fde5568469206f3e486,0.044824177200151596,1,0
cwe119,0.1,cwe119:adv:78:6732d04c3cfc37fe,6732d04c3cfc37fe0152299272ceecb85c769e89e1751c6592ad37bf6822085b,0.9487006481145638,0,0
cwe119,0.1,cwe119:adv:79:596097db2e02d404,596097db2e02d4044055d02f8d2fd6caf035997035c6f9769c02815f8b486c99,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:80:e16ec74752bbc6b6,e16ec74752bbc6b6998acbd15315ba6eca991c8f023c00361872281063dfa792,0.13675099953565856,1,0
cwe119,0.1,cwe119:adv:81:659bb39670e694d6,659bb39670e694d6501bcca5a6931b6f02c3b3f5497b25f59eefb13e9049a546,0.11204987589552444,1,0
cwe119,0.1,cwe119:adv:82:bbb8d951035293a7,bbb8d951035293a7922b62cc02cfcd819a26e407566aa7110d7bf8228c0150c4,0.5901984898600476,0,0
cwe119,0.1,cwe119:adv:83:867c3a9691771718,867c3a969177171807575d1f29e17993452d39e53efa961b3e8f59cc282fea78,0.2639621832277795,1,0
cwe119,0.1,cwe119:adv:84:4a5f1a4f50d675c3,4a5f1a4f50d675c3c22fa36e7c20de69a50911c4ac777baed17be7f28893da1c,0.22740350929853384,1,0
cwe119,0.1,cwe119:adv:85:03758ffe07b84167,03758ffe07b84167f7977054b4f5258545cd70ca1d0ecc2c0ccbaf64bb8237ba,0.2613023520371338,1,0
cwe119,0.1,cwe119:adv:86:518e91e396b86a03,518e91e396b86a038d1bc01314f4578858a33a796e9d63a84fd8ad668413fc65,0.2949937267751849,1,1
cwe119,0.1,cwe119:adv:87:f003b719c56c1070,f003b719c56c1070233f52366b23048122fef69e31c3569807754f05a22d5364,0.15377619420904873,1,0
cwe119,0.1,cwe119:adv:88:c51130baaa65200e,c51130baaa65200e1bbee15dcfdfe364392c63255a2271c6b346dc92ac37e846,0.17902433704189458,1,0
cwe119,0.1,cwe119:adv:89:646a3c1e6ddef074,646a3c1e6ddef07476344ea38111af468cc124c0542a6df5e8fab67c770ffd51,0.15584561607474845,1,0
cwe119,0.1,cwe119:adv:90:ac1abd53107e1e8c,ac1abd53107e1e8c52928fa20acb706c13e7071020aa3b75d01ea1d99d69086e,0.9503560615757485,0,0
cwe119,0.1,cwe119:adv:91:9c6db1482c60045c,9c6db1482c60045cbf7c9f049f0e022e49a46e9bbe9bdd1fbd1e6678a016c292,0.05445460644043491,1,0
cwe119,0.1,cwe119:adv:92:8f8dea21330f23ec,8f8dea21330f23ecdcf351730e77f139c8a2cfa8b2198d49ea25356f5c40bd08,0.9462993019382347,0,0
cwe119,0.1,cwe119:adv:93:96347c37116d0119,96347c37116d0119b118fc821a10f80af1e9d254f3023d6fa6e5106a6a47ece4,0.9163421764981635,0,0
cwe119,0.1,cwe119:adv:94:60e21e346320b84d,60e21e346320b84ddfc1ab8a48099339f724accd15078f6b6644d069b37ed81d,0.9737912336200557,0,0
cwe119,0.1,cwe119:adv:95:3b0388a994565e05,3b0388a994565e05fc605ea7d2e423f97435558f3243315394b808e670ee068d,0.30201944676041625,1,1
cwe119,0.1,cwe119:adv:96:ed22fbbdb9824578,ed22fbbdb9824578f69940154d3f372d934e2f6963d5c5c9f88c861a43310721,0.16303576464303696,1,0
cwe119,0.1,cwe119:adv:97:6c15af523c548f2b,6c15af523c548f2bda8c1a3f7f7c1f71c6385104812fdf3446a9602f5c3f7bcb,0.2899620135519008,1,0
cwe119,0.1,cwe119:adv:98:348153fd19479918,348153fd1947991841f749ab6a70f64e0e60dd9b7018ed9f9089e0cfe59a502b,0.0132356740867232,1,0
cwe119,0.1,cwe119:adv:99:93b625eaebc587b7,93b625eaebc587b736c1bbafd5c90db43797ca000ba785d3d5db05b69458bf09,0.08373021429029068,1,0
cwe119,0.1,cwe119:adv:100:5b16f6de501199e6,5b16f6de501199e6bacc59fffe7a6db213233ae1709b8f658e425cd606f38e22,0.150148083795627,1,0
cwe119,0.1,cwe119:adv:101:42be6af39991b668,42be6af39991b66864848e73e8838d89d173c2b333829ee6240609e40f17da04,0.868295924501511,0,0
cwe119,0.1,cwe119:adv:102:3cfd05bf103ab605,3cfd05bf103ab6056465df9854320d49e0c36a023122f54d2fed789720f5fc55,0.09865786901027464,1,0
cwe119,0.1,cwe119:adv:103:f0472fc38f8d585a,f0472fc38f8d585a2778c7770a91156a54c2cbb9ad3276ffcf1908fcaa3e4251,0.16164172211565866,1,0
cwe119,0.1,cwe119:adv:104:41f0d3065d9f3fa6,41f0d3065d9f3fa6e51f82b6e9d1015a1142bb21e1bddf1bc616db0f8967701a,0.19959085922585712,1,0
cwe119,0.1,cwe119:adv:105:7bead6b969a5e789,7bead6b969a5e78903576d05f3027e3abc55940027afca935eb933e9b1a63a24,0.3927605311425238,1,1
cwe119,0.1,cwe119:adv:106:621c08baf3e7ab9b,621c08baf3e7ab9b1ececceca909bdeec79af06488d554c4fe48cdd582e777e2,0.16303576464303696,1,0
cwe119,0.1,cwe119:adv:107:14474dec9ff30212,14474dec9ff30212ddc6a900c0b59fc3f6f4a8c4a112af2f280ad856f43f7bde,0.3304516140966499,1,1
cwe119,0.1,cwe119:adv:108:6a85e439a41ade8a,6a85e439a41ade8a7e271e67388cfec51ae85f7b209c2a82f8d0dd9c9f73f411,0.051451722397150595,1,0
cwe119,0.1,cwe119:adv:109:695f9f6916e42591,695f9f6916e425917a6054dc741e861b84c702adcebc584060e72d6e4c2842a5,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:110:d739177f772b9754,d739177f772b9754441e202ab4d09a2078392f2d55390ab85594bfe0bb35e472,0.9776047276086167,0,0
cwe119,0.1,cwe119:adv:111:e9bc27341d0ec654,e9bc27341d0ec65469f50676c7c548dfbd21d61d31ea1b33491280bb042d3b59,0.15275598599144097,1,0
cwe119,0.1,cwe119:adv:112:00189055be61b0ac,00189055be61b0ac9de83c9d302b77ca4c42dbf8decb3c9124b7ff7773d2fe43,0.19553475311366422,1,0
cwe119,0.1,cwe119:adv:113:b0040a97e6c802e8,b0040a97e6c802e8e6a12857bb74b5f9b1861bd0a4b757497acb74f83d9259f6,0.16967249876185914,1,0
cwe119,0.1,cwe119:adv:114:1d9f30403ab687a6,1d9f30403ab687a6c491d21d51babcd73d1e4c122b8f82d0d03e6556ed34ab7a,0.0970444654702633,1,0
cwe119,0.1,cwe119:adv:115:a91614914cbd350a,a91614914cbd350ad08e25eaaa06bc8eed401c084289f610e7ff2baa700bdd9b,0.8773064359415093,0,0
cwe119,0.1,cwe119:adv:116:020ace6374b268d7,020ace6374b268d769ac227dd99ff868b96d7065f27fca2e5603a94484c5e1dd,0.9427810833922673,0,0
cwe119,0.1,cwe119:adv:117:62648282098f60f7,62648282098f60f74f655edd1c08359bfa5800683d2c0f6a3f7d91e366fefafa,0.2568738890570573,1,0
cwe119,0.1,cwe119:adv:118:ef52ecb2e4977a44,ef52ecb2e4977a447be2d10f3a839b6af3d142173844e7faac97dcd554a11b48,0.2565879985360214,1,0
cwe119,0.1,cwe119:adv:119:c664cabb07054771,c664cabb070547711849315565f356162e496b00bee45a1840444b065b0da09b,5.9863146923164674e-05,1,0
cwe119,0.1,cwe119:adv:120:79f6f8df8b38574c,79f6f8df8b38574c41ba724ccda56e3cc48811710257103a7470b258f387cc74,0.1660889553638719,1,0
cwe119,0.1,cwe119:adv:121:2a59bcde1d49abd7,2a59bcde1d49abd703b4fe501d78ec93c12b2c5afb0df51333872bf8cc030166,0.00018807732163103846,1,0
cwe119,0.1,cwe119:adv:122:053efbbf33096b79,053efbbf33096b79054604f19ab72837dcdd8dc6f2ad513ce6e111fda4099139,0.9147020835729502,0,0
cwe119,0.1,cwe119:adv:123:74591856d4c12dcf,74591856d4c12dcf74ba1bc20b3957eacd3b7f129cf36c20d35f41f2d762d7a9,0.051559624054715196,1,0
cwe119,0.1,cwe119:adv:124:653be6258dbc559c,653be6258dbc559c543febdaa1c0a53cdaca719dc0d000eb2cf500ab961e5000,0.9031653363874729,0,0
cwe119,0.1,cwe119:adv:125:714032057ccceaa1,714032057ccceaa1d45a7cc963ac44e48a3610f2f9480e5ec00693b6f9dc21f3,0.15587978593901178,1,0
cwe119,0.1,cwe119:adv:126:58458449c6a59ae7,58458449c6a59ae7e6b11aeb31ca2eae037ed32941bebbc95eb4d6cf99362c18,0.25558932405818874,1,0
cwe119,0.1,cwe119:adv:127:6efff82faba444d1,6efff82faba444d1408d5cac7af1045b57df398b1b64150feca068bddfb6a305,0.02659640274288744,1,0
cwe119,0.1,cwe119:adv:128:bfd2cfc14a13beb1,bfd2cfc14a13beb1cd222d372a2e939530727e587b0e747cd1fb25f31b7c1f63,0.9563858880715601,0,0
cwe119,0.1,cwe119:adv:129:7d994eb24b00fdc2,7d994eb24b00fdc25ed7ee8635d0f1457fc79ca2c91371815b4c6022d14d1449,0.18036846959835975,1,0
cwe119,0.1,cwe119:adv:130:120386dd3cd1f8ca,120386dd3cd1f8ca5500ef3914a3da0dc8e1d4f99db2d4885414657e856275cf,5.9863146923164674e-05,1,0
cwe119,0.1,cwe119:adv:131:de481e02e4781c09,de481e02e4781c0943295d8acea6352afbd2d8aaef5416a969b2f6ab602c3314,5.9863146923164674e-05,1,0
cwe119,0.1,cwe119:adv:132:f874327e7097ef55,f874327e7097ef55624b5d1fb661b6991c2fb7c66664674fb609a0ba49145199,0.09365391555310983,1,0
cwe119,0.1,cwe119:adv:133:c59ed954d923ec69,c59ed954d923ec69e3cf067a42a8e7500274786eb95382b895a864803be5b610,0.19647738639303852,1,0
cwe119,0.1,cwe119:adv:134:8968fc9d55b487aa,8968fc9d55b487aafdfe6ac2a2763eea88b78d176b6d1b8f998bc5c7a7c3f0db,0.17834377702171506,1,0
cwe119,0.1,cwe119:adv:135:d252cedf7c5512a8,d252cedf7c5512a84fa17e1556d68149bce5a1c85bb574035372b0262b740ebc,0.9825380684553078,0,0
cwe119,0.1,cwe119:adv:136:10fadff500dbd10d,10fadff500dbd10dd5a17b5428b4f0b2caca1ef6a083b8eb86310a0da1c5de10,0.06796991660226528,1,0
cwe119,0.1,cwe119:adv:137:d5cea30f49620b06,d5cea30f49620b06ab1ec5d5eabb9e00d389d5e886202fa0863afb834cf03def,0.17239971157760253,1,0
cwe119,0.1,cwe119:adv:138:c842253f229882e6,c842253f229882e66090e10b1670225d9f1e0072c399de8597ec2eb9ec9d45d1,0.0011012109507187585,1,0
cwe119,0.1,cwe119:adv:139:d050bc54d0a2e2ca,d050bc54d0a2e2cae3613f5d517bcde01d87ca5fa6de2edd135ec859f81eecc7,0.03237202681398132,1,0
cwe119,0.1,cwe119:adv:140:e6087cd94447e18f,e6087cd94447e18f48d1663f7f332724731457fd2c5d0c59c3355ea20c5a4ac8,0.11071397627228063,1,0
cwe119,0.1,cwe119:adv:141:9f4af6e2664a5d9f,9f4af6e2664a5d9ffd10a025fa96dc9c08ff00472b1e0c84d1240cac9d7cfb6c,0.17764635112738947,1,0
cwe119,0.1,cwe119:adv:142:f1482083f2f58c15,f1482083f2f58c152a47ade421f1d8eaebb37ba72115fe4a01c0a1453d2c633c,5.9863146923164674e-05,1,0
cwe119,0.1,cwe119:adv:143:6634b686799076bb,6634b686799076bb5c70cb0c71095990ad15a2ea3c06e16021edc91e2b9fa22c,0.9828438721998382,0,0
cwe119,0.1,cwe119:adv:144:354b916fc1a46017,354b916fc1a4601757d1bb97b7940e1b6c3ec96e53f9e49110925b2671a7cd71,0.5884541279640586,0,0
cwe119,0.1,cwe119:adv:145:33a0d19bfc2b3b61,33a0d19bfc2b3b618b87028659bb508776e4b27ad74c7d83ce251e97679bc413,0.8797323535609703,0,0
cwe119,0.1,cwe119:adv:146:e0c64c71292086d0,e0c64c71292086d0e4c4cc4e27c851aa26a62e85ddb92cea25d856fb224bffe6,0.00019410207103246196,1,0
cwe119,0.1,cwe119:adv:147:1dbca373746b027d,1dbca373746b027d1f0e43b5368331e80ccbf1dab8e0e7bc347d8684cd9920fe,0.015509815345082232,1,0
cwe119,0.1,cwe119:adv:148:9bfeaa41c859f69d,9bfeaa41c859f69db75f91f3048e3cfbe1d75b100ae52e43f6747ef61bd3da3d,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:149:a1b504a582509d39,a1b504a582509d39ec61ad46255a0b7f1fe6fa3a4ec825466efe2f102b618554,0.00019410207103246196,1,0
cwe119,0.1,cwe119:adv:150:b0a45c41c7a2ed45,b0a45c41c7a2ed453947d3d74668b7e2a0a48bdfd93c84e66acfc62de86e460e,0.13333101229220826,1,0
cwe119,0.1,cwe119:adv:151:43f264bf2cc1f1d2,43f264bf2cc1f1d24239d5996f7e0e771f6bf6a8d1e1b4caa1044b9f560d7c1f,0.10779679377478657,1,0
cwe119,0.1,cwe119:adv:152:e12af589a4012e3a,e12af589a4012e3a839b9490a2efa8bec3919250d915ba581d02ac97143f8131,0.9678492234144647,0,0
cwe119,0.1,cwe119:adv:153:d9f1bd2b8d293037,d9f1bd2b8d2930379c9e2a8cedeb0add354d9764c7463269e61aa467b98607dd,0.3596616635202632,1,1
cwe119,0.1,cwe119:adv:154:5c97eb8239636390,5c97eb8239636390f59544c04fd838479b2603a7882fceb617cf20d8a6ec3896,5.9863146923164674e-05,1,0
cwe119,0.1,cwe119:adv:155:9d4850a835893d48,9d4850a835893d48bdb2cd7071cb5b9a1637e667d68d05dae9a278e7f568f71e,0.9816164085956967,0,0
cwe119,0.1,cwe119:adv:156:3c64a8b808632f9a,3c64a8b808632f9a18314a570f26695075b889e262a6106cfbe60cf702bcf716,0.9655690978223804,0,0
cwe119,0.1,cwe119:adv:157:e6e0379498d76fe6,e6e0379498d76fe69d63fcd53b72aa0e0ebb781fde67086ee23d91c52eec172d,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:158:d585e3c1b176c911,d585e3c1b176c911f1cb6b446fb2794a8c6c88fd13f357e60d3f0b18b49bd897,0.0578071007727921,1,0
cwe119,0.1,cwe119:adv:159:00d89d39605254e9,00d89d39605254e9486def60c2a2f35d589a3a52d82423027090f829c1d96dbd,0.20143730123062503,1,0
cwe119,0.1,cwe119:adv:160:0a569eb26a0a7b8d,0a569eb26a0a7b8df857fb257775a7c2cd5d62d23afa8889c175e4688a566073,0.822220551276797,0,0
cwe119,0.1,cwe119:adv:161:0a0f70750f1a0485,0a0f70750f1a0485b861b55ca2ab4e89d0afef00e982934019ccbdf89ec1922d,0.11273138408697493,1,0
cwe119,0.1,cwe119:adv:162:676a4db581e86e32,676a4db581e86e3225a6ebea107df11892f2caf4843be6aec8838c017988e299,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:163:33f5c021ebab6d17,33f5c021ebab6d171f39ee8fae29c0b7cbe60a582eecf6afdc5b046f7f350f69,0.0014813499614539402,1,0
cwe119,0.1,cwe119:adv:164:df5f632cc964d275,df5f632cc964d275188d5210bb64dd4ebda2f4912c244f1a67291bca1225f514,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:165:015b3dfffb600a3e,015b3dfffb600a3eef4fbf66f20a811437c3dc3f7d186e36628d8675c5677b72,0.014266507034685953,1,0
cwe119,0.1,cwe119:adv:166:483ab246c3fe5803,483ab246c3fe5803561519ed571a641396655bbccb1e43c3ee46e4f526e9d49e,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:167:76cc52c80ec65cee,76cc52c80ec65cee0af5f053afa7c766bec8cd3e847589d043945ada5e6d309d,0.17822210794552545,1,0
cwe119,0.1,cwe119:adv:168:f8fbceb02dd684e5,f8fbceb02dd684e5b1e1616f04a5047665160cec7338277bb1fe763bbec8ff1d,0.8071863249760456,0,0
cwe119,0.1,cwe119:adv:169:87cb7f2280f42c10,87cb7f2280f42c10999df0720cb7a3ec0fee15429b5308bc98d51ed53ec3a5dd,0.7297700356352285,0,0
cwe119,0.1,cwe119:adv:170:b570cb3494a4d832,b570cb3494a4d832ae4b306583eac0468f7df2347882af843f467df2bc93389e,0.9858123989125195,0,0
cwe119,0.1,cwe119:adv:171:75bddbeb64ec761f,75bddbeb64ec761f7e585a4e6c4ff060a8bb663b31c942d04417cf587399bfa8,0.9846647699022584,0,0
cwe119,0.1,cwe119:adv:172:599478c93ea7fe41,599478c93ea7fe41e427feb3542a49b3517b6d16178b522918dc9dbe919ce4bb,0.054397079857697254,1,0
cwe119,0.1,cwe119:adv:173:975d897c3c416a4c,975d897c3c416a4ca82bfd64fd2e6034e93c4e1ae34940e083d8da5362920168,0.1561073956426543,1,0
cwe119,0.1,cwe119:adv:174:27e775d8bddce46e,27e775d8bddce46ec703a533829bc13a837021293c278612eae0bd2d352ed3ad,0.105680729424164,1,0
cwe119,0.1,cwe119:adv:175:3f4f0a594c4a86b8,3f4f0a594c4a86b8b19dee5110493520e288e4ba30781499551e05ca26e54f8f,0.9354705318730491,0,0
cwe119,0.1,cwe119:adv:176:5beb7659744069fa,5beb7659744069fa8d339f10bb7dfbadbadc6ec39e0137274da00f3be3276444,0.8167588486897214,0,0
cwe119,0.1,cwe119:adv:177:5c2ec37ae1eb5e28,5c2ec37ae1eb5e28682216f6f9458d8e66525e14f29594ef204a131aec7f1280,0.06495921295234466,1,0
cwe119,0.1,cwe119:adv:178:cb10920855ff8e31,cb10920855ff8e31da0b3b6848bb8b859bfaf607a6568074cdbfee17dfcba95a,0.028662354641079968,1,0
cwe119,0.1,cwe119:adv:179:da5bf976c46f637a,da5bf976c46f637a51c9f9e88395b7494a3f1e91faf5d15fc8ee960298fab096,0.9727735622599775,0,0
cwe119,0.1,cwe119:adv:180:e05b6cd7d1dae0b8,e05b6cd7d1dae0b81a4eeecb76e6f1edec88c05370ebd9e25b43f6e3b8977b94,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:181:50f6ef693d1516f1,50f6ef693d1516f1317a8696749a91d5e30432b7a873315afb1d1804b4e38b62,0.4586880211444167,1,1
cwe119,0.1,cwe119:adv:182:897ae9866fca81f4,897ae9866fca81f4e7d3ca6b7f8208c4b9e93812b0a160c1ce0530d0fb4ea78d,0.043650165705672886,1,0
cwe119,0.1,cwe119:adv:183:938f279750aa2964,938f279750aa2964c57e333aa736f1a89c1b546877c04703897cb6bc1443f177,0.12451046603052715,1,0
cwe119,0.1,cwe119:adv:184:0f1384fb3a420344,0f1384fb3a420344d07657508af33efd750adeb078040d010861e6f82e8f5da5,7.667344083281268e-05,1,0
cwe119,0.1,cwe119:adv:185:c3ca705f31b7877c,c3ca705f31b7877c9e3bd72cf7b185ec64ba804ded4154265efbc2db1258f7d6,0.14637804727174805,1,0
cwe119,0.1,cwe119:adv:186:745309b9290615b1,745309b9290615b166d902f9ca08795283c384987e1dafb25274fe86d6b02a7d,0.6384447545571235,0,0
cwe119,0.1,cwe119:adv:187:483dfe87acec1b0a,483dfe87acec1b0a38169acf74c9814faff9040f8f96e3c24ae834f291d9bf67,0.9865371085035155,0,0
cwe119,0.1,cwe119:adv:188:b26b73af35562f52,b26b73af35562f52fba17ea31f4562d2ee3f73ceecdec78740c984d9570dcd73,0.048933342475989454,1,0
cwe119,0.1,cwe119:adv:189:c2bfa477b89e2dc0,c2bfa477b89e2dc00200c633bc8952874d3667ddd91b871f109417b579cdec38,0.20143730123062503,1,0
cwe119,0.1,cwe119:adv:190:9310cf230c4c3020,9310cf230c4c3020b783eb4d83c0f6c39d491ac6f29f16b7461a407988a46554,0.358858984445747,1,1
cwe119,0.1,cwe119:adv:191:dc05318b21546675,dc05318b21546675efe9ad8b342306209c6f93d8070548a5ef4ce3b4b9f3040c,0.03158291755229769,1,0
cwe119,0.1,cwe119:adv:192:b39726b671179ab2,b39726b671179ab26f2cfe39ab5ad16ac217e6cf25744a62f12034aa3baa852e,0.033306044123127466,1,0
cwe119,0.1,cwe119:adv:193:5cf938a7ceb4994e,5cf938a7ceb4994e2ccf0554799a3ce3c7211a6e79293a718452f3e7b32019c6,0.12873951229356836,1,0
cwe119,0.1,cwe119:adv:194:c254a1a29f17227e,c254a1a29f17227e2015cbbdb0fc1fa79a6814d26036331396dc66f7cb510796,0.12287041330393975,1,0
